,resnum,native_ss,pre_ss,native_rsa,pre_rsa,Target
0,1,0,2,52.0,80,T1043
1,2,0,2,62.1,40,T1043
2,3,0,0,66.8,50,T1043
3,4,0,0,20.6,55,T1043
4,5,0,0,1.5,45,T1043
5,6,0,0,37.6,10,T1043
6,7,0,0,12.5,20,T1043
7,8,0,0,10.4,55,T1043
8,9,0,2,4.8,55,T1043
9,10,0,2,36.7,45,T1043
10,11,2,2,2.6,45,T1043
11,12,2,2,73.1,50,T1043
12,13,2,2,29.9,40,T1043
13,14,2,2,70.1,45,T1043
14,15,2,2,82.1,20,T1043
15,16,2,2,25.8,25,T1043
16,17,2,2,0.0,20,T1043
17,18,2,2,21.0,40,T1043
18,19,1,2,61.8,55,T1043
19,20,2,2,2.1,20,T1043
20,21,2,2,57.7,35,T1043
21,22,0,0,71.1,45,T1043
22,23,0,0,90.1,40,T1043
23,24,0,0,15.1,10,T1043
24,25,2,0,13.3,15,T1043
25,26,1,0,53.4,50,T1043
26,27,2,0,60.2,35,T1043
27,28,2,0,8.0,10,T1043
28,29,2,0,68.0,55,T1043
29,30,2,2,76.2,45,T1043
30,31,2,2,7.1,15,T1043
31,32,2,2,68.8,50,T1043
32,33,2,2,25.8,35,T1043
33,34,2,2,58.2,50,T1043
34,35,2,1,3.3,25,T1043
35,36,1,1,0.5,15,T1043
36,37,1,1,1.5,10,T1043
37,38,1,1,3.9,50,T1043
38,39,1,1,0.5,5,T1043
39,40,1,2,16.7,35,T1043
40,41,2,2,17.9,20,T1043
41,42,2,2,38.9,45,T1043
42,43,2,2,73.8,45,T1043
43,44,2,0,63.3,45,T1043
44,45,2,2,0.1,20,T1043
45,46,2,2,54.1,40,T1043
46,47,2,1,83.6,30,T1043
47,48,2,1,16.5,15,T1043
48,49,2,1,26.3,5,T1043
49,50,2,1,58.7,10,T1043
50,51,1,2,34.4,30,T1043
51,52,1,2,47.2,10,T1043
52,53,2,2,10.5,40,T1043
53,54,2,2,87.5,40,T1043
54,55,2,2,70.4,30,T1043
55,56,2,0,89.7,45,T1043
56,57,2,0,35.1,60,T1043
57,58,1,0,31.2,50,T1043
58,59,1,0,4.6,20,T1043
59,60,2,2,0.8,15,T1043
60,61,2,2,11.3,45,T1043
61,62,2,2,54.3,50,T1043
62,63,1,2,3.0,15,T1043
63,64,1,1,0.3,15,T1043
64,65,1,1,5.6,50,T1043
65,66,1,1,9.9,15,T1043
66,67,2,2,60.4,25,T1043
67,68,2,2,73.7,35,T1043
68,69,1,0,20.1,35,T1043
69,70,1,0,0.9,5,T1043
70,71,1,0,2.3,20,T1043
71,72,1,0,38.4,30,T1043
72,73,1,0,6.2,0,T1043
73,74,1,0,44.2,40,T1043
74,75,1,0,2.3,35,T1043
75,76,1,0,3.4,15,T1043
76,77,1,0,34.7,35,T1043
77,78,2,0,86.0,55,T1043
78,79,2,2,59.9,55,T1043
79,80,1,2,10.1,30,T1043
80,81,1,2,0.0,35,T1043
81,82,1,1,0.9,10,T1043
82,83,1,1,0.0,20,T1043
83,84,1,1,11.5,5,T1043
84,85,1,1,4.6,25,T1043
85,86,2,1,17.3,20,T1043
86,87,2,2,20.4,35,T1043
87,88,2,2,31.6,55,T1043
88,89,2,2,3.4,20,T1043
89,90,2,2,20.4,40,T1043
90,91,1,2,43.5,15,T1043
91,92,1,2,57.7,55,T1043
92,93,1,2,19.1,35,T1043
93,94,0,2,78.4,30,T1043
94,95,0,2,92.9,55,T1043
95,96,0,2,59.7,30,T1043
96,97,2,1,96.6,10,T1043
97,98,1,1,40.5,10,T1043
98,99,1,1,55.6,30,T1043
99,100,1,1,37.7,10,T1043
100,101,2,1,36.9,45,T1043
101,102,2,1,15.2,40,T1043
102,103,2,1,44.7,15,T1043
103,104,2,1,58.5,50,T1043
104,105,2,1,108.7,15,T1043
105,106,2,2,65.7,30,T1043
106,107,2,2,55.0,30,T1043
107,108,2,2,61.7,40,T1043
108,109,2,2,22.3,40,T1043
109,110,2,2,62.5,35,T1043
110,111,2,2,15.8,30,T1043
111,112,2,2,90.7,45,T1043
112,113,2,2,46.4,10,T1043
113,114,2,2,22.4,40,T1043
114,115,2,2,40.4,40,T1043
115,116,0,0,68.7,45,T1043
116,117,0,2,71.3,10,T1043
117,118,0,2,31.5,30,T1043
118,119,0,0,48.7,50,T1043
119,120,0,0,70.3,45,T1043
120,121,0,1,35.8,35,T1043
121,122,0,1,11.3,5,T1043
122,123,0,1,54.8,20,T1043
123,124,0,1,51.9,15,T1043
124,125,0,0,0.0,15,T1043
125,126,0,0,46.1,20,T1043
126,127,0,0,61.4,35,T1043
127,128,0,0,8.6,15,T1043
128,129,0,0,5.3,10,T1043
129,130,0,0,82.3,35,T1043
130,131,0,2,72.2,40,T1043
131,132,2,2,17.6,35,T1043
132,133,2,1,9.9,5,T1043
133,134,2,1,53.1,35,T1043
134,135,0,1,69.3,10,T1043
135,136,0,0,88.5,5,T1043
136,137,0,2,46.2,35,T1043
137,138,2,2,47.5,20,T1043
138,139,1,1,6.3,20,T1043
139,140,1,1,39.9,5,T1043
140,141,1,1,42.1,30,T1043
141,142,0,2,17.2,30,T1043
142,143,0,2,90.3,40,T1043
143,144,0,2,58.7,40,T1043
144,145,2,2,10.4,45,T1043
145,146,2,2,60.9,45,T1043
146,147,2,2,49.1,45,T1043
147,148,2,2,88.9,90,T1043
0,1,2,2,101.0,85,T1046s1
1,2,2,2,116.8,65,T1046s1
2,3,2,2,33.3,35,T1046s1
3,4,2,2,39.5,30,T1046s1
4,5,0,2,58.3,45,T1046s1
5,6,0,2,29.6,35,T1046s1
6,7,0,0,13.3,5,T1046s1
7,8,0,0,27.3,40,T1046s1
8,9,0,0,35.4,50,T1046s1
9,10,0,0,2.4,10,T1046s1
10,11,0,0,13.7,20,T1046s1
11,12,0,0,36.0,50,T1046s1
12,13,0,0,4.6,40,T1046s1
13,14,0,0,0.0,10,T1046s1
14,15,0,0,33.0,5,T1046s1
15,16,0,0,67.7,35,T1046s1
16,17,0,1,54.1,10,T1046s1
17,18,0,1,1.0,0,T1046s1
18,19,0,1,13.2,10,T1046s1
19,20,0,1,51.1,10,T1046s1
20,21,0,1,34.2,5,T1046s1
21,22,1,1,2.5,5,T1046s1
22,23,2,2,58.0,35,T1046s1
23,24,2,2,77.4,35,T1046s1
24,25,2,2,53.0,45,T1046s1
25,26,2,2,38.8,40,T1046s1
26,27,0,2,73.7,30,T1046s1
27,28,0,2,66.0,50,T1046s1
28,29,0,2,16.1,35,T1046s1
29,30,0,0,37.3,25,T1046s1
30,31,0,0,60.3,55,T1046s1
31,32,0,0,64.6,40,T1046s1
32,33,0,0,1.5,5,T1046s1
33,34,0,0,37.1,15,T1046s1
34,35,0,0,48.2,40,T1046s1
35,36,0,0,28.0,10,T1046s1
36,37,0,0,0.0,5,T1046s1
37,38,0,0,48.7,30,T1046s1
38,39,0,0,50.1,30,T1046s1
39,40,0,0,20.9,30,T1046s1
40,41,0,2,5.8,20,T1046s1
41,42,0,2,70.7,55,T1046s1
42,43,0,2,81.2,55,T1046s1
43,44,2,2,59.4,35,T1046s1
44,45,2,2,53.0,45,T1046s1
45,46,2,2,3.2,15,T1046s1
46,47,2,2,68.9,40,T1046s1
47,48,2,2,48.7,40,T1046s1
48,49,0,2,48.5,35,T1046s1
49,50,0,0,86.4,10,T1046s1
50,51,0,0,35.5,45,T1046s1
51,52,0,0,0.0,5,T1046s1
52,53,0,0,34.3,20,T1046s1
53,54,0,0,62.5,55,T1046s1
54,55,0,0,29.5,45,T1046s1
55,56,0,0,0.0,10,T1046s1
56,57,0,0,20.9,40,T1046s1
57,58,0,0,55.6,55,T1046s1
58,59,0,0,30.2,20,T1046s1
59,60,0,0,0.0,5,T1046s1
60,61,0,0,39.1,45,T1046s1
61,62,0,0,36.4,25,T1046s1
62,63,0,0,3.3,10,T1046s1
63,64,0,0,2.7,10,T1046s1
64,65,0,0,71.5,40,T1046s1
65,66,0,0,77.4,10,T1046s1
66,67,0,0,54.8,15,T1046s1
67,68,2,0,73.3,40,T1046s1
68,69,2,2,26.7,15,T1046s1
69,70,2,1,59.0,45,T1046s1
70,71,1,2,34.0,20,T1046s1
71,72,2,2,96.8,45,T1046s1
0,2,0,2,22.3,25,T1046s2
1,3,0,2,67.6,55,T1046s2
2,4,0,0,62.6,55,T1046s2
3,5,0,0,27.1,20,T1046s2
4,6,0,0,0.3,0,T1046s2
5,7,0,0,60.6,40,T1046s2
6,8,0,0,56.0,45,T1046s2
7,9,0,0,17.4,30,T1046s2
8,10,0,0,1.0,0,T1046s2
9,11,0,0,47.9,15,T1046s2
10,12,0,1,51.1,0,T1046s2
11,13,0,1,1.5,0,T1046s2
12,14,0,1,15.6,10,T1046s2
13,15,0,1,67.6,0,T1046s2
14,16,0,1,36.7,10,T1046s2
15,17,0,2,0.1,10,T1046s2
16,18,2,2,56.4,40,T1046s2
17,19,2,2,9.0,15,T1046s2
18,20,2,2,24.6,30,T1046s2
19,21,1,1,0.0,0,T1046s2
20,22,1,1,0.0,0,T1046s2
21,23,1,1,0.0,0,T1046s2
22,24,1,1,0.5,0,T1046s2
23,25,1,1,0.9,0,T1046s2
24,26,1,1,14.2,35,T1046s2
25,27,1,1,5.5,5,T1046s2
26,28,1,2,43.9,25,T1046s2
27,29,2,2,40.8,15,T1046s2
28,30,2,0,64.8,55,T1046s2
29,31,2,0,65.2,15,T1046s2
30,32,2,0,51.9,5,T1046s2
31,33,2,0,4.0,30,T1046s2
32,34,2,0,54.5,25,T1046s2
33,35,1,0,41.9,0,T1046s2
34,36,1,1,0.8,5,T1046s2
35,37,1,1,13.7,20,T1046s2
36,38,1,1,7.9,0,T1046s2
37,39,1,1,35.8,0,T1046s2
38,40,1,1,13.4,0,T1046s2
39,41,1,1,32.1,5,T1046s2
40,42,1,2,28.4,15,T1046s2
41,43,1,2,50.6,20,T1046s2
42,44,2,2,59.4,45,T1046s2
43,45,2,2,19.4,5,T1046s2
44,46,2,2,0.6,35,T1046s2
45,47,2,2,72.3,40,T1046s2
46,48,2,2,23.4,50,T1046s2
47,49,2,2,7.0,25,T1046s2
48,50,2,2,45.9,30,T1046s2
49,51,2,2,62.8,55,T1046s2
50,52,2,2,98.0,60,T1046s2
51,53,2,0,39.9,55,T1046s2
52,54,2,2,13.3,15,T1046s2
53,55,2,2,63.7,55,T1046s2
54,56,2,2,47.4,60,T1046s2
55,57,1,2,17.9,20,T1046s2
56,58,1,2,62.0,10,T1046s2
57,59,2,2,12.2,5,T1046s2
58,60,2,2,40.7,35,T1046s2
59,61,2,2,34.8,40,T1046s2
60,62,2,2,82.1,15,T1046s2
61,63,2,0,43.6,15,T1046s2
62,64,0,0,45.6,60,T1046s2
63,65,0,0,3.0,40,T1046s2
64,66,0,0,6.1,0,T1046s2
65,67,0,0,55.3,15,T1046s2
66,68,0,0,29.3,45,T1046s2
67,69,0,0,0.0,10,T1046s2
68,70,0,0,56.8,0,T1046s2
69,71,0,2,76.2,30,T1046s2
70,72,2,2,64.9,5,T1046s2
71,73,2,2,67.0,20,T1046s2
72,74,2,2,22.0,20,T1046s2
73,75,1,2,9.7,15,T1046s2
74,76,1,1,56.9,5,T1046s2
75,77,1,1,13.6,25,T1046s2
76,78,2,2,66.4,40,T1046s2
77,79,2,2,68.5,30,T1046s2
78,80,2,2,55.0,50,T1046s2
79,81,2,2,13.5,10,T1046s2
80,82,2,2,12.8,35,T1046s2
81,83,2,1,2.6,25,T1046s2
82,84,2,2,1.0,0,T1046s2
83,85,2,2,9.5,20,T1046s2
84,86,2,2,15.2,20,T1046s2
85,87,2,2,95.6,40,T1046s2
86,88,2,2,65.1,50,T1046s2
87,89,2,2,78.9,50,T1046s2
88,90,2,2,0.3,20,T1046s2
89,91,2,2,88.4,25,T1046s2
90,92,2,2,33.0,40,T1046s2
91,93,2,1,3.0,0,T1046s2
92,94,2,1,37.7,30,T1046s2
93,95,1,1,6.9,5,T1046s2
94,96,1,1,0.8,5,T1046s2
95,97,1,1,2.8,0,T1046s2
96,98,1,1,0.0,0,T1046s2
97,99,1,2,0.2,0,T1046s2
98,100,1,2,6.8,0,T1046s2
99,101,1,1,2.3,5,T1046s2
100,102,1,1,37.1,0,T1046s2
101,103,1,2,14.1,10,T1046s2
102,104,2,2,61.7,5,T1046s2
103,105,2,2,70.6,25,T1046s2
104,106,2,2,87.0,10,T1046s2
105,107,1,2,34.6,5,T1046s2
106,108,1,2,4.2,5,T1046s2
107,109,1,2,16.6,0,T1046s2
108,110,1,2,0.0,0,T1046s2
109,111,1,1,0.0,5,T1046s2
110,112,1,1,1.0,0,T1046s2
111,113,1,1,0.6,0,T1046s2
112,114,1,1,0.0,0,T1046s2
113,115,1,1,1.7,0,T1046s2
114,116,1,1,0.0,0,T1046s2
115,117,2,2,25.1,20,T1046s2
116,118,2,2,33.6,50,T1046s2
117,119,2,2,86.5,30,T1046s2
118,120,2,2,57.0,45,T1046s2
119,121,2,2,35.4,35,T1046s2
120,122,2,2,15.7,15,T1046s2
121,123,2,0,50.0,25,T1046s2
122,124,0,0,31.3,35,T1046s2
123,125,0,0,84.7,45,T1046s2
124,126,0,0,54.0,20,T1046s2
125,127,0,0,0.0,0,T1046s2
126,128,0,0,42.6,30,T1046s2
127,129,0,0,57.0,30,T1046s2
128,130,0,0,16.3,0,T1046s2
129,131,0,0,0.0,0,T1046s2
130,132,0,2,17.2,35,T1046s2
131,133,0,0,53.0,45,T1046s2
132,134,0,0,1.7,20,T1046s2
133,135,0,0,13.2,10,T1046s2
134,136,0,0,58.4,35,T1046s2
135,137,0,0,38.5,20,T1046s2
136,138,0,0,0.6,10,T1046s2
137,139,0,2,11.8,25,T1046s2
138,140,0,2,65.4,45,T1046s2
139,141,2,2,34.4,45,T1046s2
140,142,2,2,58.8,85,T1046s2
0,1,2,2,41.2,65,T1049
1,2,1,2,1.3,15,T1049
2,3,1,1,7.6,15,T1049
3,4,1,1,2.7,0,T1049
4,5,1,1,24.4,15,T1049
5,6,1,1,23.8,0,T1049
6,7,1,1,60.0,30,T1049
7,8,1,1,61.5,55,T1049
8,9,1,2,41.9,25,T1049
9,10,1,2,58.0,60,T1049
10,11,1,2,75.7,60,T1049
11,12,1,2,50.3,40,T1049
12,13,2,2,51.8,45,T1049
13,14,2,2,25.7,40,T1049
14,15,1,2,44.4,45,T1049
15,16,1,1,6.7,15,T1049
16,17,1,1,30.7,30,T1049
17,18,1,1,0.0,0,T1049
18,19,1,1,29.2,25,T1049
19,20,1,1,1.9,0,T1049
20,21,1,1,11.8,5,T1049
21,22,1,1,0.0,0,T1049
22,23,1,1,31.9,20,T1049
23,24,1,1,31.8,20,T1049
24,25,1,1,2.1,5,T1049
25,26,2,2,27.6,35,T1049
26,27,2,2,66.4,55,T1049
27,28,2,2,17.4,55,T1049
28,29,2,2,89.6,45,T1049
29,30,2,2,73.2,60,T1049
30,31,2,2,73.9,40,T1049
31,32,2,2,39.9,25,T1049
32,33,1,2,59.4,20,T1049
33,34,2,2,3.9,10,T1049
34,35,2,2,38.5,5,T1049
35,36,2,2,0.0,5,T1049
36,37,2,2,54.9,15,T1049
37,38,2,2,71.9,35,T1049
38,39,2,2,30.6,15,T1049
39,40,2,2,91.5,20,T1049
40,41,2,1,33.4,20,T1049
41,42,2,1,0.0,0,T1049
42,43,1,1,17.0,5,T1049
43,44,1,1,0.0,0,T1049
44,45,1,1,0.0,0,T1049
45,46,1,1,0.0,0,T1049
46,47,1,1,0.0,0,T1049
47,48,1,2,1.4,0,T1049
48,49,1,1,22.7,20,T1049
49,50,2,2,11.2,5,T1049
50,51,2,2,25.1,20,T1049
51,52,2,2,66.3,40,T1049
52,53,2,2,87.5,55,T1049
53,54,2,2,15.5,55,T1049
54,55,2,2,16.5,45,T1049
55,56,1,2,0.6,45,T1049
56,57,2,2,0.0,15,T1049
57,58,2,2,52.3,15,T1049
58,59,2,2,8.7,15,T1049
59,60,2,2,38.9,15,T1049
60,61,1,2,31.1,25,T1049
61,62,1,2,41.9,20,T1049
62,63,1,0,9.2,10,T1049
63,64,1,0,12.6,10,T1049
64,65,1,2,52.3,20,T1049
65,66,2,0,0.4,0,T1049
66,67,2,0,7.3,25,T1049
67,68,2,0,84.9,35,T1049
68,69,2,0,20.3,5,T1049
69,70,2,0,59.5,40,T1049
70,71,1,0,15.4,15,T1049
71,72,0,0,0.1,0,T1049
72,73,0,0,33.3,45,T1049
73,74,0,0,39.2,35,T1049
74,75,0,0,0.0,0,T1049
75,76,0,0,18.0,10,T1049
76,77,0,0,61.9,45,T1049
77,78,0,0,27.6,10,T1049
78,79,0,0,0.0,0,T1049
79,80,0,0,35.0,25,T1049
80,81,0,0,89.2,40,T1049
81,82,0,0,61.4,35,T1049
82,83,2,2,38.4,15,T1049
83,84,2,2,86.2,20,T1049
84,85,2,2,26.9,0,T1049
85,86,2,2,48.5,15,T1049
86,87,1,2,7.0,15,T1049
87,88,1,2,65.0,30,T1049
88,89,1,2,35.9,20,T1049
89,90,1,2,65.3,25,T1049
90,91,1,2,9.7,5,T1049
91,92,1,2,61.8,35,T1049
92,93,1,2,2.0,15,T1049
93,94,1,2,79.3,35,T1049
94,95,2,2,36.0,15,T1049
95,96,2,2,43.2,35,T1049
96,97,2,1,62.9,20,T1049
97,98,2,1,0.7,10,T1049
98,99,2,1,56.2,25,T1049
99,100,0,2,79.4,35,T1049
100,101,0,2,98.1,30,T1049
101,102,0,0,28.0,35,T1049
102,103,2,0,12.5,25,T1049
103,104,2,1,2.4,0,T1049
104,105,1,1,0.2,0,T1049
105,106,1,1,2.1,0,T1049
106,107,1,1,0.1,0,T1049
107,108,1,1,0.0,0,T1049
108,109,1,1,11.1,5,T1049
109,110,1,1,0.0,30,T1049
110,111,2,2,33.6,20,T1049
111,112,2,2,27.1,35,T1049
112,113,2,2,42.5,55,T1049
113,114,2,2,68.0,40,T1049
114,115,2,2,41.3,35,T1049
115,116,2,2,52.8,35,T1049
116,117,1,2,0.0,25,T1049
117,118,2,2,69.0,40,T1049
118,119,2,2,76.7,35,T1049
119,120,2,2,0.0,0,T1049
120,121,1,2,49.8,30,T1049
121,122,1,2,17.6,15,T1049
122,123,2,2,1.2,5,T1049
123,124,2,2,31.5,5,T1049
124,125,2,2,48.2,10,T1049
125,126,1,2,22.2,0,T1049
126,127,1,1,32.7,0,T1049
127,128,1,1,30.5,0,T1049
128,129,2,1,73.0,0,T1049
129,130,2,1,50.7,15,T1049
130,131,2,2,65.1,5,T1049
131,132,2,2,11.1,15,T1049
132,133,2,2,60.0,15,T1049
133,134,2,2,127.9,25,T1049
0,4,2,2,61.3,45,T1050
1,5,2,2,65.8,45,T1050
2,6,2,2,9.9,15,T1050
3,7,2,2,18.9,35,T1050
4,8,2,1,2.0,0,T1050
5,9,1,1,20.1,40,T1050
6,10,1,1,36.3,40,T1050
7,11,1,1,7.0,5,T1050
8,12,2,2,28.8,40,T1050
9,13,0,0,49.1,20,T1050
10,14,0,0,87.5,55,T1050
11,15,0,0,54.9,50,T1050
12,16,2,2,38.6,30,T1050
13,17,2,2,1.6,10,T1050
14,18,2,2,20.9,30,T1050
15,19,2,2,26.0,35,T1050
16,20,2,2,22.1,30,T1050
17,21,2,1,10.5,15,T1050
18,22,1,1,0.0,0,T1050
19,23,1,1,16.5,20,T1050
20,24,1,1,8.6,0,T1050
21,25,1,1,4.4,0,T1050
22,26,1,1,18.9,5,T1050
23,27,1,1,2.5,35,T1050
24,28,2,2,0.0,15,T1050
25,29,2,2,56.7,40,T1050
26,30,2,2,38.1,40,T1050
27,31,2,2,0.2,0,T1050
28,32,2,2,3.2,0,T1050
29,33,1,1,0.0,0,T1050
30,34,1,1,0.3,0,T1050
31,35,1,1,0.0,0,T1050
32,36,1,1,0.0,0,T1050
33,37,1,1,0.0,0,T1050
34,38,2,2,24.0,35,T1050
35,39,2,2,35.7,40,T1050
36,40,2,1,0.0,10,T1050
37,41,1,1,0.0,0,T1050
38,42,1,1,0.0,25,T1050
39,43,1,1,9.5,30,T1050
40,44,1,1,7.4,10,T1050
41,45,2,2,5.9,25,T1050
42,46,2,2,5.8,20,T1050
43,47,2,2,17.3,20,T1050
44,48,2,2,57.3,35,T1050
45,49,1,1,14.1,0,T1050
46,50,1,1,29.9,30,T1050
47,51,1,1,43.0,5,T1050
48,52,1,1,6.4,0,T1050
49,53,2,2,49.8,30,T1050
50,54,2,2,41.8,35,T1050
51,55,2,2,25.7,35,T1050
52,56,2,2,89.1,55,T1050
53,57,2,2,103.4,65,T1050
54,58,2,2,60.8,45,T1050
55,59,2,2,89.8,50,T1050
56,60,2,2,18.1,40,T1050
57,61,2,2,15.6,20,T1050
58,62,2,2,0.6,5,T1050
59,63,2,2,24.3,15,T1050
60,64,2,2,20.5,25,T1050
61,65,2,2,30.9,15,T1050
62,66,2,0,43.8,10,T1050
63,67,1,1,0.0,0,T1050
64,68,1,1,39.1,15,T1050
65,69,1,1,28.6,5,T1050
66,70,1,1,5.2,0,T1050
67,71,1,1,14.9,5,T1050
68,72,1,1,4.5,35,T1050
69,73,2,2,0.3,15,T1050
70,74,2,2,55.8,50,T1050
71,75,2,2,42.2,55,T1050
72,76,2,2,21.2,30,T1050
73,77,2,1,27.6,15,T1050
74,78,1,1,0.0,0,T1050
75,79,1,1,0.2,0,T1050
76,80,1,1,0.0,0,T1050
77,81,1,1,20.1,0,T1050
78,82,1,2,6.8,0,T1050
79,83,2,2,64.3,30,T1050
80,84,2,2,82.6,40,T1050
81,85,1,2,35.5,0,T1050
82,86,1,2,9.8,0,T1050
83,87,1,1,3.8,5,T1050
84,88,1,1,1.5,20,T1050
85,89,1,1,0.0,5,T1050
86,90,1,2,27.2,20,T1050
87,91,0,2,8.4,45,T1050
88,92,0,2,35.3,45,T1050
89,93,0,2,47.3,40,T1050
90,94,2,2,38.5,45,T1050
91,95,1,2,46.1,35,T1050
92,96,1,1,3.9,0,T1050
93,97,1,1,32.6,30,T1050
94,98,2,1,68.9,40,T1050
95,99,2,2,70.9,10,T1050
96,100,0,2,2.9,30,T1050
97,101,0,2,55.7,40,T1050
98,102,0,2,74.9,50,T1050
99,103,0,2,10.0,45,T1050
100,104,0,2,0.3,45,T1050
101,105,0,2,73.4,55,T1050
102,106,0,2,48.1,55,T1050
103,107,0,2,2.9,25,T1050
104,108,2,2,83.7,25,T1050
105,109,2,2,2.6,20,T1050
106,110,2,2,93.1,35,T1050
107,111,2,2,28.0,30,T1050
108,112,2,2,66.0,15,T1050
109,113,1,1,6.0,0,T1050
110,114,1,1,20.1,15,T1050
111,115,1,1,7.7,5,T1050
112,116,1,1,1.5,0,T1050
113,117,1,1,16.3,10,T1050
114,118,1,1,13.6,35,T1050
115,119,2,2,3.9,15,T1050
116,120,2,2,83.1,50,T1050
117,121,2,2,84.7,55,T1050
118,122,2,2,13.8,35,T1050
119,123,2,1,10.2,15,T1050
120,124,1,1,0.1,0,T1050
121,125,1,1,0.1,0,T1050
122,126,1,1,0.0,0,T1050
123,127,1,1,0.0,0,T1050
124,128,1,1,1.8,0,T1050
125,129,2,2,46.4,20,T1050
126,130,2,2,65.5,35,T1050
127,131,2,2,29.2,35,T1050
128,132,1,2,0.0,5,T1050
129,133,1,1,0.0,0,T1050
130,134,1,1,7.0,10,T1050
131,135,1,1,10.4,20,T1050
132,136,1,1,9.7,0,T1050
133,137,2,2,37.2,30,T1050
134,138,2,2,67.8,55,T1050
135,139,2,2,107.6,55,T1050
136,140,2,2,23.4,45,T1050
137,141,2,2,69.2,50,T1050
138,142,2,1,48.6,40,T1050
139,143,1,1,13.5,5,T1050
140,144,1,1,49.3,20,T1050
141,145,1,1,2.4,20,T1050
142,146,1,1,14.3,25,T1050
143,147,2,2,0.0,30,T1050
144,148,2,2,63.2,40,T1050
145,149,2,2,80.2,55,T1050
146,150,2,2,38.5,50,T1050
147,151,2,2,86.6,40,T1050
148,152,2,2,6.0,10,T1050
149,153,2,2,31.8,40,T1050
150,154,2,2,44.1,40,T1050
151,155,2,2,64.0,30,T1050
152,156,2,2,7.1,15,T1050
153,157,1,1,2.8,0,T1050
154,158,1,1,11.5,15,T1050
155,159,1,1,27.0,5,T1050
156,160,1,1,4.4,0,T1050
157,161,1,1,10.0,5,T1050
158,162,1,1,8.4,35,T1050
159,163,1,2,1.3,15,T1050
160,164,2,2,69.9,50,T1050
161,165,2,2,30.7,55,T1050
162,166,1,2,0.0,25,T1050
163,167,1,1,0.0,10,T1050
164,168,1,1,0.0,0,T1050
165,169,1,1,0.0,0,T1050
166,170,1,1,0.0,0,T1050
167,171,1,1,0.2,0,T1050
168,172,2,2,23.3,0,T1050
169,173,2,2,27.3,25,T1050
170,174,2,2,0.3,35,T1050
171,175,2,2,7.3,5,T1050
172,176,1,1,0.4,0,T1050
173,177,1,1,0.0,10,T1050
174,178,1,1,0.0,20,T1050
175,179,1,1,0.0,0,T1050
176,180,2,2,27.1,25,T1050
177,181,2,2,35.2,50,T1050
178,182,2,2,70.5,55,T1050
179,183,2,2,72.8,40,T1050
180,184,2,2,4.2,45,T1050
181,185,2,1,41.4,40,T1050
182,186,1,1,34.6,0,T1050
183,187,2,1,49.6,35,T1050
184,188,2,1,24.8,25,T1050
185,189,2,1,42.3,15,T1050
186,190,2,2,24.8,35,T1050
187,191,2,2,53.5,30,T1050
188,192,0,2,39.4,40,T1050
189,193,0,2,0.3,25,T1050
190,194,0,2,45.3,50,T1050
191,195,0,2,74.7,50,T1050
192,196,0,2,45.5,45,T1050
193,197,2,2,6.0,30,T1050
194,198,2,2,54.4,45,T1050
195,199,2,2,97.4,20,T1050
196,200,2,2,105.0,40,T1050
197,201,2,2,45.6,35,T1050
198,202,2,2,52.2,30,T1050
199,203,2,2,13.2,15,T1050
200,204,2,1,78.3,0,T1050
201,205,1,1,0.9,15,T1050
202,206,1,1,24.3,10,T1050
203,207,1,1,7.1,0,T1050
204,208,1,1,23.7,5,T1050
205,209,1,1,20.6,35,T1050
206,210,1,2,3.6,15,T1050
207,211,2,2,65.8,50,T1050
208,212,2,2,55.2,55,T1050
209,213,2,2,26.3,30,T1050
210,214,1,1,0.5,15,T1050
211,215,1,1,0.2,0,T1050
212,216,1,1,0.0,0,T1050
213,217,1,1,0.1,0,T1050
214,218,1,1,11.5,0,T1050
215,219,1,2,4.5,0,T1050
216,220,2,2,62.0,25,T1050
217,221,2,2,41.9,35,T1050
218,222,1,2,30.4,0,T1050
219,223,1,1,5.8,0,T1050
220,224,1,1,8.0,10,T1050
221,225,1,1,1.5,20,T1050
222,226,1,1,10.4,0,T1050
223,227,1,2,11.5,25,T1050
224,228,2,2,9.9,45,T1050
225,229,2,2,86.4,55,T1050
226,230,2,2,58.1,45,T1050
227,231,2,2,77.8,50,T1050
228,232,1,1,46.1,40,T1050
229,233,1,1,20.3,0,T1050
230,234,2,1,22.6,35,T1050
231,235,0,1,61.7,35,T1050
232,236,0,1,69.1,15,T1050
233,237,0,2,3.1,30,T1050
234,238,0,2,7.5,45,T1050
235,239,0,2,35.2,50,T1050
236,240,0,2,27.0,45,T1050
237,241,0,2,2.2,55,T1050
238,242,0,2,71.9,45,T1050
239,243,0,2,71.1,45,T1050
240,244,2,2,53.0,20,T1050
241,245,2,2,89.6,30,T1050
242,246,2,2,92.1,25,T1050
243,247,2,2,23.1,25,T1050
244,248,2,1,30.4,10,T1050
245,249,1,1,4.3,0,T1050
246,250,1,1,24.2,15,T1050
247,251,1,1,2.5,10,T1050
248,252,1,1,3.9,0,T1050
249,253,1,1,3.0,5,T1050
250,254,1,1,8.8,40,T1050
251,255,2,2,5.7,25,T1050
252,256,2,2,62.2,50,T1050
253,257,2,2,54.4,55,T1050
254,258,2,2,30.6,30,T1050
255,259,2,1,18.0,20,T1050
256,260,1,1,0.0,0,T1050
