,#,Group,Model,GDT_TS,LDDT,CAD(AA),SG,Target
45,46,Yang-Server,T1038QA140_2,22.063000000000002,11.333,2.98,16.074,T1038
46,47,MESHI_server,T1038QA211_2,22.252,11.72,4.919,16.262999999999998,T1038
47,48,Ornate,T1038QA346_2,22.281,11.550999999999998,1.74,16.292,T1038
48,49,Destini,T1038QA101_2,22.284000000000002,11.578,4.877,16.301,T1038
49,50,EDN,T1038QA203_2,22.741,13.380999999999998,9.199,17.317999999999998,T1038
50,51,ProQ3D,T1038QA339_2,22.831999999999997,12.102,3.7539999999999996,16.843,T1038
51,52,angleQA,T1038QA391_2,24.046999999999997,13.935,8.021,18.039,T1038
52,53,VoroMQA-dark,T1038QA002_2,24.272,13.543,3.0410000000000004,18.283,T1038
53,54,tFold-CaT,T1038QA183_2,26.404,15.675,4.376,20.415,T1038
54,55,DIZ,T1038QA325_2,27.285,16.555999999999997,5.1739999999999995,21.296,T1038
55,56,CAO-SERVER,T1038QA305_2,28.136,17.413,7.016,22.147,T1038
56,57,MULTICOM-DEEP,T1038QA252_2,29.75,19.02,8.099,23.761,T1038
57,58,MUFOLD,T1038QA081_2,29.761999999999997,19.033,7.9910000000000005,23.773000000000003,T1038
58,59,MULTICOM-DIST,T1038QA319_2,31.093000000000004,20.363,9.308,25.103,T1038
59,60,ProQ2,T1038QA067_2,31.644000000000002,20.962,10.064,25.581999999999997,T1038
60,61,MASS,T1038QA317_2,36.428000000000004,25.698,14.339,30.439,T1038
61,62,bioinsilico_sbi,T1038QA196_2,39.025999999999996,28.509,18.298,33.037,T1038
62,63,bioinsilico_sbi_PAIR,T1038QA185_2,41.582,30.855,19.706,35.593,T1038
63,64,ropius0,T1038QA254_2,44.976000000000006,34.246,22.851999999999997,38.986999999999995,T1038
64,65,tFold-IDT,T1038QA351_2,45.821000000000005,35.091,23.697,39.832,T1038
65,66,LAW,T1038QA138_2,53.79600000000001,43.067,31.673000000000002,47.806999999999995,T1038
66,67,Jones-UCL,T1038QA304_2,63.711999999999996,52.983000000000004,41.589,57.723,T1038
0,1,DeepPotential,T1039QA024_2,2.694,6.242000000000001,20.261,3.301,T1039
1,2,ModFOLD8,T1039QA167_2,3.4539999999999997,9.562999999999999,24.112,7.062,T1039
2,3,MUfoldQA_X,T1039QA248_2,4.543,8.227,22.699,7.79,T1039
3,4,Bhattacharya-Server,T1039QA149_2,4.635,6.564,20.805999999999997,5.053,T1039
4,5,ModFOLD8_cor,T1039QA265_2,4.697,5.644,19.682000000000002,4.906000000000001,T1039
5,6,Wallner,T1039QA379_2,4.881,6.763999999999999,20.81,5.282,T1039
6,7,RaptorX-QA,T1039QA073_2,4.9,6.239,20.035999999999998,6.485,T1039
7,8,ProQ4,T1039QA309_2,5.247000000000001,11.575999999999999,26.114,9.142999999999999,T1039
8,9,tFold,T1039QA238_2,5.611000000000001,5.172999999999999,18.526,4.984,T1039
9,10,DAVIS-EMAconsensusAL,T1039QA263_2,6.97,4.294,17.233,5.835,T1039
10,11,P3De,T1039QA257_2,7.669,3.449,15.238,6.039,T1039
11,12,Bhattacharya-QDeep,T1039QA429_2,8.033,6.599,17.243,6.681,T1039
12,13,SBROD,T1039QA085_2,8.107000000000001,4.803,15.390999999999998,7.146,T1039
13,14,angleQA,T1039QA391_2,8.512,4.332,14.411,7.042000000000001,T1039
14,15,DAVIS-EMAconsensus,T1039QA433_2,9.699,4.68,13.755,7.9270000000000005,T1039
15,16,ModFOLD8_rank,T1039QA120_2,9.984,3.6189999999999998,12.692,7.702000000000001,T1039
16,17,Yang_TBM,T1039QA460_2,10.317,4.397,12.962,8.231,T1039
17,18,MESHI_EMA,T1039QA112_2,10.446,5.064,12.463,8.168,T1039
18,19,MULTICOM-CONSTRUCT,T1039QA198_2,10.584000000000001,4.709,12.14,8.681000000000001,T1039
19,20,MESHI_consensus,T1039QA214_2,11.449000000000002,6.303,11.992,9.562999999999999,T1039
20,21,MESHI,T1039QA032_2,11.514000000000001,6.461,11.835,9.64,T1039
21,22,3DCNN_prof,T1039QA074_2,12.027000000000001,7.36,12.628,10.115,T1039
22,23,Yang-Server,T1039QA140_2,12.11,6.977,10.967,9.85,T1039
23,24,EMAP_CHAE,T1039QA216_2,12.52,9.172,13.48,10.432,T1039
24,25,MULTICOM-AI,T1039QA275_2,13.148,7.029,9.681000000000001,11.038,T1039
25,26,MULTICOM-CLUSTER,T1039QA075_2,13.695,7.046,8.79,11.118,T1039
26,27,VoroMQA-light,T1039QA102_2,14.037,7.43,8.401,10.765,T1039
27,28,ModFOLDclust2,T1039QA035_2,14.225999999999999,7.375,8.225,11.535,T1039
28,29,MULTICOM-HYBRID,T1039QA187_2,14.879000000000001,8.097000000000001,7.675,12.311,T1039
29,30,UOSHAN,T1039QA409_2,15.654000000000002,10.525,10.716,13.293,T1039
30,31,MUfoldQA_G,T1039QA446_2,16.516,9.943999999999999,8.502,13.895,T1039
31,32,CAO-QA1,T1039QA217_2,16.9,10.421,6.237,14.069,T1039
32,33,QMEANDisCo,T1039QA280_2,16.965999999999998,10.052,5.336,13.950999999999999,T1039
33,34,Bhattacharya-QDeepU,T1039QA199_2,17.567999999999998,24.131,38.869,21.645,T1039
34,35,Destini,T1039QA101_2,18.166,11.28,4.613,14.812999999999999,T1039
35,36,MULTICOM-DEEP,T1039QA252_2,19.096,12.578,5.122000000000001,16.405,T1039
36,37,MUFOLD,T1039QA081_2,19.537,12.940999999999999,3.7,16.083,T1039
37,38,GraphQA,T1039QA210_2,20.094,15.167,11.025,17.23,T1039
38,39,ProQ3D,T1039QA339_2,20.152,13.444,3.238,16.523,T1039
39,40,BAKER-ROSETTASERVER,T1039QA209_2,20.868000000000002,14.222999999999999,5.106,17.042,T1039
40,41,graph-sh,T1039QA247_2,20.944000000000003,14.064,2.2,17.553,T1039
41,42,LamoureuxLab,T1039QA066_2,21.101,14.927999999999999,8.44,17.994,T1039
42,43,Kiharalab,T1039QA071_2,23.017,16.045,10.057,20.176,T1039
43,44,Kiharalab_Z_Server,T1039QA364_2,23.017,16.045,10.057,20.176,T1039
44,45,VoroCNN-GDT,T1039QA153_2,23.088,16.342,2.865,19.422,T1039
45,46,Ornate,T1039QA346_2,23.296999999999997,16.552,2.386,19.683,T1039
46,47,BAKER-experimental,T1039QA403_2,23.87,17.262999999999998,4.7410000000000005,19.93,T1039
47,48,KUHHAN,T1039QA104_2,24.607,17.849,4.444,20.921999999999997,T1039
48,49,SASHAN,T1039QA144_2,24.607,17.849,4.444,20.921999999999997,T1039
49,50,VoroCNN-GEMME,T1039QA406_2,24.844,18.187,3.7510000000000003,21.075,T1039
50,51,VoroCNN,T1039QA313_2,24.844,18.187,3.7510000000000003,21.075,T1039
51,52,VoroMQA-stout,T1039QA000_2,25.595,18.835,5.18,22.015,T1039
52,53,MULTICOM-DIST,T1039QA319_2,27.331,20.892,8.455,24.271,T1039
53,54,DIZ,T1039QA325_2,28.213,21.566,6.867000000000001,24.445,T1039
54,55,tFold-CaT,T1039QA183_2,28.432,21.784000000000002,7.085,24.619,T1039
55,56,CAO-SERVER,T1039QA305_2,28.607,22.011,7.771,24.561,T1039
56,57,VoroMQA-dark,T1039QA002_2,28.715999999999998,22.059,7.417000000000001,24.905,T1039
57,58,MESHI_server,T1039QA211_2,29.973000000000003,23.291999999999998,9.548,26.109,T1039
58,59,MASS,T1039QA317_2,30.508000000000003,23.816999999999997,9.388,26.647,T1039
59,60,bioinsilico_sbi,T1039QA196_2,32.383,25.892,12.856,28.416999999999998,T1039
60,61,ProQ2,T1039QA067_2,34.574,28.073,14.265999999999998,30.56,T1039
61,62,EDN,T1039QA203_2,36.963,30.29,18.829,33.565,T1039
62,63,LAW,T1039QA138_2,41.543,34.946999999999996,20.224,37.433,T1039
63,64,bioinsilico_sbi_PAIR,T1039QA185_2,42.619,36.104,22.053,38.692,T1039
64,65,tFold-IDT,T1039QA351_2,53.951,47.355,32.617,49.841,T1039
65,66,Jones-UCL,T1039QA304_2,62.224,55.628,40.89,58.114,T1039
66,67,ropius0,T1039QA254_2,65.964,59.368,44.631,61.854,T1039
0,1,Bhattacharya-Server,T1040QA149_2,5.046,16.814,32.277,28.078000000000003,T1040
1,2,Wallner,T1040QA379_2,5.191,16.211,31.421999999999997,27.223000000000003,T1040
2,3,DeepPotential,T1040QA024_2,5.2010000000000005,12.41,25.538,19.789,T1040
3,4,ProQ4,T1040QA309_2,5.297999999999999,14.106,29.116999999999997,24.916999999999998,T1040
4,5,angleQA,T1040QA391_2,5.67,14.515999999999998,29.752,25.552,T1040
5,6,DAVIS-EMAconsensusAL,T1040QA263_2,5.912000000000001,10.939,25.785,21.585,T1040
6,7,ModFOLD8_cor,T1040QA265_2,6.164,11.504000000000001,26.575,22.375999999999998,T1040
7,8,P3De,T1040QA257_2,6.754,11.405999999999999,26.215,22.015,T1040
8,9,DAVIS-EMAconsensus,T1040QA433_2,7.006,9.074,23.759,19.559,T1040
9,10,tFold,T1040QA238_2,7.276,10.597999999999999,25.055999999999997,20.857,T1040
10,11,EMAP_CHAE,T1040QA216_2,7.7829999999999995,8.535,23.028000000000002,18.828,T1040
11,12,3DCNN_prof,T1040QA074_2,7.808,16.13,31.557,27.358,T1040
12,13,ModFOLD8,T1040QA167_2,8.382,7.814,22.676,18.477,T1040
13,14,Yang-Server,T1040QA140_2,8.429,8.488,22.820999999999998,18.622,T1040
14,15,Yang_TBM,T1040QA460_2,8.432,8.517000000000001,22.828000000000003,18.629,T1040
15,16,RaptorX-QA,T1040QA073_2,8.856,8.123,22.092,17.893,T1040
16,17,MUfoldQA_G,T1040QA446_2,9.011000000000001,5.631,19.488,15.289000000000001,T1040
17,18,Bhattacharya-QDeep,T1040QA429_2,9.209,19.073,33.141,28.941999999999997,T1040
18,19,MESHI,T1040QA032_2,9.362,6.367000000000001,20.064,15.794,T1040
19,20,SBROD,T1040QA085_2,9.396,7.933,21.91,17.71,T1040
20,21,MESHI_consensus,T1040QA214_2,9.422,6.571000000000001,20.035,15.765,T1040
21,22,MULTICOM-CONSTRUCT,T1040QA198_2,9.588,5.541,19.778,15.578,T1040
22,23,VoroMQA-light,T1040QA102_2,9.612,6.564,20.916999999999998,16.718,T1040
23,24,UOSHAN,T1040QA409_2,9.612,9.586,22.811,18.612000000000002,T1040
24,25,MESHI_EMA,T1040QA112_2,10.062999999999999,7.199,19.268,15.02,T1040
25,26,ModFOLDclust2,T1040QA035_2,10.685,5.005,18.695999999999998,14.497,T1040
26,27,MUfoldQA_X,T1040QA248_2,11.307,5.8260000000000005,17.529,13.462,T1040
27,28,MULTICOM-CLUSTER,T1040QA075_2,11.565999999999999,4.348,17.208,13.009,T1040
28,29,LamoureuxLab,T1040QA066_2,12.453,9.689,18.69,15.569,T1040
29,30,MULTICOM-HYBRID,T1040QA187_2,12.777000000000001,4.345,16.031,11.831,T1040
30,31,ProQ3D,T1040QA339_2,14.793,5.747000000000001,14.045,10.201,T1040
31,32,MULTICOM-AI,T1040QA275_2,14.807,6.468999999999999,14.253,10.312999999999999,T1040
32,33,ModFOLD8_rank,T1040QA120_2,14.86,5.2,13.75,9.672,T1040
33,34,MUFOLD,T1040QA081_2,15.412,6.632000000000001,12.757,9.469,T1040
34,35,MULTICOM-DEEP,T1040QA252_2,16.573,6.784,11.325,7.831,T1040
35,36,BAKER-ROSETTASERVER,T1040QA209_2,18.114,8.726,11.831,9.321,T1040
36,37,Bhattacharya-QDeepU,T1040QA199_2,18.191,30.38,45.967,41.768,T1040
37,38,CAO-QA1,T1040QA217_2,18.836,8.496,9.982999999999999,7.602,T1040
38,39,QMEANDisCo,T1040QA280_2,19.042,8.425,8.932,6.831,T1040
39,40,KUHHAN,T1040QA104_2,19.421,9.549,9.277999999999999,7.0889999999999995,T1040
40,41,SASHAN,T1040QA144_2,19.421,9.549,9.277999999999999,7.0889999999999995,T1040
41,42,Kiharalab_Z_Server,T1040QA364_2,19.56,8.649,8.683,6.968,T1040
42,43,Kiharalab,T1040QA071_2,19.56,8.649,8.683,6.968,T1040
43,44,graph-sh,T1040QA247_2,20.42,9.584,7.457000000000001,6.001,T1040
44,45,Destini,T1040QA101_2,20.594,9.463,7.846,6.428,T1040
45,46,MULTICOM-DIST,T1040QA319_2,21.323,10.04,7.495,6.037999999999999,T1040
46,47,BAKER-experimental,T1040QA403_2,22.33,10.722000000000001,7.254,7.041,T1040
47,48,VoroMQA-stout,T1040QA000_2,22.426,10.67,6.164,5.978,T1040
48,49,Ornate,T1040QA346_2,22.918000000000003,11.227,5.016,5.749,T1040
49,50,GraphQA,T1040QA210_2,23.267,15.577,12.561,11.29,T1040
50,51,MESHI_server,T1040QA211_2,23.428,12.009,5.712000000000001,5.982,T1040
51,52,ProQ2,T1040QA067_2,25.351,14.149000000000001,7.1770000000000005,8.307,T1040
52,53,VoroCNN,T1040QA313_2,25.421999999999997,13.425,3.565,6.575,T1040
53,54,VoroCNN-GEMME,T1040QA406_2,25.421999999999997,13.425,3.565,6.575,T1040
54,55,DIZ,T1040QA325_2,26.423000000000002,14.413,3.199,7.311,T1040
55,56,VoroCNN-GDT,T1040QA153_2,26.523000000000003,14.469000000000001,3.4530000000000003,6.537999999999999,T1040
56,57,VoroMQA-dark,T1040QA002_2,26.999000000000002,14.929,3.3789999999999996,7.159,T1040
57,58,tFold-CaT,T1040QA183_2,27.595,15.525,2.595,7.553,T1040
58,59,CAO-SERVER,T1040QA305_2,28.685,16.719,3.852,8.341000000000001,T1040
59,60,MASS,T1040QA317_2,29.761,17.750999999999998,4.615,9.488999999999999,T1040
60,61,EDN,T1040QA203_2,31.253,21.039,12.466,14.207,T1040
61,62,LAW,T1040QA138_2,39.226,27.156,11.915999999999999,15.777000000000001,T1040
62,63,bioinsilico_sbi_PAIR,T1040QA185_2,39.400999999999996,27.765,13.815999999999999,16.746,T1040
63,64,bioinsilico_sbi,T1040QA196_2,51.367,39.383,23.958000000000002,27.906,T1040
64,65,tFold-IDT,T1040QA351_2,52.458,40.388000000000005,24.664,28.864,T1040
65,66,Jones-UCL,T1040QA304_2,59.47,47.4,32.135999999999996,35.923,T1040
66,67,ropius0,T1040QA254_2,65.717,53.647,37.923,42.123000000000005,T1040
0,1,DAVIS-EMAconsensus,T1041QA433_2,3.447,5.207999999999999,13.193,14.450999999999999,T1041
1,2,ModFOLDclust2,T1041QA035_2,3.448,4.862,12.419,13.789000000000001,T1041
2,3,MESHI_consensus,T1041QA214_2,4.252,5.841,8.891,9.656,T1041
3,4,MULTICOM-CLUSTER,T1041QA075_2,4.382,4.422,12.525,14.154000000000002,T1041
4,5,EMAP_CHAE,T1041QA216_2,4.531000000000001,7.018,15.658,17.004,T1041
5,6,MESHI,T1041QA032_2,4.7410000000000005,6.337000000000001,8.605,8.959,T1041
6,7,UOSHAN,T1041QA409_2,4.968,6.686,15.392000000000001,16.979,T1041
7,8,Yang-Server,T1041QA140_2,5.0280000000000005,5.96,8.838,8.571,T1041
8,9,MULTICOM-CONSTRUCT,T1041QA198_2,5.063,5.0280000000000005,13.304,15.162,T1041
9,10,Yang_TBM,T1041QA460_2,5.107,6.044,8.85,8.478,T1041
10,11,MULTICOM-HYBRID,T1041QA187_2,5.211,2.968,9.048,11.713,T1041
11,12,MULTICOM-DEEP,T1041QA252_2,6.311,3.542,8.884,12.549000000000001,T1041
12,13,MULTICOM-AI,T1041QA275_2,6.438,5.526,6.922999999999999,8.596,T1041
13,14,RaptorX-QA,T1041QA073_2,6.874,6.614,14.98,16.9,T1041
14,15,Bhattacharya-QDeepU,T1041QA199_2,6.959,7.556,15.414000000000001,17.154,T1041
15,16,MUfoldQA_G,T1041QA446_2,7.276,8.639,10.16,8.262,T1041
16,17,ProQ2,T1041QA067_2,7.977,5.382999999999999,9.129,16.408,T1041
17,18,DeepPotential,T1041QA024_2,8.21,10.048,12.431,6.643,T1041
18,19,DAVIS-EMAconsensusAL,T1041QA263_2,8.273,11.252,20.065,21.316,T1041
19,20,MESHI_server,T1041QA211_2,8.594,5.789,9.612,16.518,T1041
20,21,Wallner,T1041QA379_2,8.995,11.404000000000002,20.227,21.491,T1041
21,22,ProQ3D,T1041QA339_2,9.492,6.227,10.152000000000001,17.499000000000002,T1041
22,23,VoroMQA-stout,T1041QA000_2,9.676,5.942,6.485,16.229,T1041
23,24,BAKER-experimental,T1041QA403_2,9.931000000000001,6.822,8.952,15.963,T1041
24,25,BAKER-ROSETTASERVER,T1041QA209_2,10.311,6.985,7.813,14.300999999999998,T1041
25,26,VoroCNN-GDT,T1041QA153_2,10.36,6.382999999999999,6.327000000000001,16.324,T1041
26,27,VoroCNN,T1041QA313_2,10.716,6.78,6.202999999999999,17.048,T1041
27,28,VoroCNN-GEMME,T1041QA406_2,10.716,6.78,6.202999999999999,17.048,T1041
28,29,tFold-CaT,T1041QA183_2,10.839,6.74,5.048,16.335,T1041
29,30,CAO-QA1,T1041QA217_2,10.9,9.412,14.648,19.648,T1041
30,31,Ornate,T1041QA346_2,10.937000000000001,7.1160000000000005,6.773,17.995,T1041
31,32,graph-sh,T1041QA247_2,11.059000000000001,7.644,9.045,19.249000000000002,T1041
32,33,MUFOLD,T1041QA081_2,11.332,9.191,14.35,20.862,T1041
33,34,MULTICOM-DIST,T1041QA319_2,11.395999999999999,8.698,5.755,7.914,T1041
34,35,VoroMQA-dark,T1041QA002_2,11.850999999999999,8.256,3.508,14.853,T1041
35,36,DIZ,T1041QA325_2,12.194,8.107999999999999,6.257999999999999,18.152,T1041
36,37,LamoureuxLab,T1041QA066_2,12.272,12.63,19.480999999999998,22.791,T1041
37,38,Bhattacharya-Server,T1041QA149_2,12.470999999999998,14.738,23.649,24.979,T1041
38,39,P3De,T1041QA257_2,12.588,10.556,18.488,22.391,T1041
39,40,ModFOLD8_rank,T1041QA120_2,13.092,10.379000000000001,15.462,22.479,T1041
40,41,bioinsilico_sbi,T1041QA196_2,13.244000000000002,10.395999999999999,8.12,17.054000000000002,T1041
41,42,MASS,T1041QA317_2,13.27,9.929,10.552,21.508000000000003,T1041
42,43,SASHAN,T1041QA144_2,13.369000000000002,11.821,18.163,23.245,T1041
43,44,KUHHAN,T1041QA104_2,13.369000000000002,11.821,18.163,23.245,T1041
44,45,CAO-SERVER,T1041QA305_2,13.485999999999999,9.982999999999999,5.859,17.271,T1041
45,46,SBROD,T1041QA085_2,13.507,12.277000000000001,19.881,23.428,T1041
46,47,LAW,T1041QA138_2,13.809000000000001,10.380999999999998,5.754,17.026,T1041
47,48,VoroMQA-light,T1041QA102_2,13.812000000000001,13.298,20.125,24.304000000000002,T1041
48,49,QMEANDisCo,T1041QA280_2,15.097999999999999,12.85,18.967,24.813000000000002,T1041
49,50,GraphQA,T1041QA210_2,15.404000000000002,15.615,24.024,26.533,T1041
50,51,EDN,T1041QA203_2,16.712,14.492,9.392000000000001,10.469000000000001,T1041
51,52,tFold,T1041QA238_2,17.070999999999998,15.562999999999999,24.019000000000002,27.322,T1041
52,53,MESHI_EMA,T1041QA112_2,18.116,18.255,25.36,29.114,T1041
53,54,ModFOLD8,T1041QA167_2,18.52,17.923,26.465999999999998,29.134,T1041
54,55,ProQ4,T1041QA309_2,18.909000000000002,17.415,25.559,29.138,T1041
55,56,Kiharalab_Z_Server,T1041QA364_2,20.224,18.535999999999998,26.116,30.427,T1041
56,57,Kiharalab,T1041QA071_2,20.224,18.535999999999998,26.116,30.427,T1041
57,58,Destini,T1041QA101_2,20.355,17.367,10.556,11.152000000000001,T1041
58,59,bioinsilico_sbi_PAIR,T1041QA185_2,21.028000000000002,18.702,11.735,14.06,T1041
59,60,angleQA,T1041QA391_2,21.648000000000003,23.14,31.521,33.811,T1041
60,61,3DCNN_prof,T1041QA074_2,21.941,24.064,32.973,34.69,T1041
61,62,ModFOLD8_cor,T1041QA265_2,21.991999999999997,22.878,31.767,33.535,T1041
62,63,MUfoldQA_X,T1041QA248_2,22.114,22.853,31.663,33.589,T1041
63,64,Bhattacharya-QDeep,T1041QA429_2,27.076,29.695999999999998,38.665,39.984,T1041
64,65,tFold-IDT,T1041QA351_2,27.301,24.353,15.453,15.729000000000001,T1041
65,66,Jones-UCL,T1041QA304_2,37.71,34.760999999999996,25.893,24.683000000000003,T1041
66,67,ropius0,T1041QA254_2,48.977,46.028,37.06,35.809,T1041
0,1,DeepPotential,T1042QA024_2,3.552,11.305,24.558000000000003,18.359,T1042
1,2,MUfoldQA_G,T1042QA446_2,3.799,10.81,24.068,17.869,T1042
2,3,Yang-Server,T1042QA140_2,4.617,9.472000000000001,21.781999999999996,15.584000000000001,T1042
3,4,Yang_TBM,T1042QA460_2,4.666,9.513,21.771,15.573,T1042
4,5,EMAP_CHAE,T1042QA216_2,4.881,14.248,27.519000000000002,21.32,T1042
5,6,MESHI_consensus,T1042QA214_2,5.559,14.943,28.151999999999997,21.953000000000003,T1042
6,7,MESHI,T1042QA032_2,5.76,15.014000000000001,28.228,22.03,T1042
7,8,ModFOLDclust2,T1042QA035_2,7.037000000000001,18.021,31.269000000000002,25.070999999999998,T1042
8,9,DAVIS-EMAconsensus,T1042QA433_2,7.3260000000000005,17.5,30.753,24.555,T1042
9,10,MULTICOM-CLUSTER,T1042QA075_2,7.611000000000001,15.209000000000001,28.433000000000003,22.234,T1042
10,11,MULTICOM-AI,T1042QA275_2,7.7379999999999995,9.423,22.229,16.042,T1042
11,12,UOSHAN,T1042QA409_2,7.853,14.366,27.508000000000003,21.31,T1042
12,13,MULTICOM-CONSTRUCT,T1042QA198_2,8.052999999999999,14.179,27.35,21.398000000000003,T1042
13,14,DAVIS-EMAconsensusAL,T1042QA263_2,8.982999999999999,20.397000000000002,33.668,27.47,T1042
14,15,Bhattacharya-Server,T1042QA149_2,9.241,18.247,31.506999999999998,25.309,T1042
15,16,MULTICOM-HYBRID,T1042QA187_2,10.342,9.072000000000001,21.281999999999996,15.950999999999999,T1042
16,17,Wallner,T1042QA379_2,11.03,21.971,35.241,29.043000000000003,T1042
17,18,SBROD,T1042QA085_2,11.252,10.213,21.296,17.282,T1042
18,19,VoroMQA-light,T1042QA102_2,11.48,9.329,19.509,16.127,T1042
19,20,LamoureuxLab,T1042QA066_2,11.602,15.624,27.605999999999998,22.552,T1042
20,21,tFold,T1042QA238_2,12.044,9.482000000000001,20.826999999999998,16.618,T1042
21,22,P3De,T1042QA257_2,12.087,14.350999999999999,27.044,21.93,T1042
22,23,Bhattacharya-QDeep,T1042QA429_2,12.152999999999999,20.899,34.162,27.963,T1042
23,24,Destini,T1042QA101_2,12.183,9.743,19.579,16.585,T1042
24,25,ModFOLD8,T1042QA167_2,12.255,15.626,28.653000000000002,22.728,T1042
25,26,MESHI_server,T1042QA211_2,12.335,8.27,15.999,15.095999999999998,T1042
26,27,RaptorX-QA,T1042QA073_2,12.57,21.276,34.543,28.374000000000002,T1042
27,28,ModFOLD8_cor,T1042QA265_2,12.639000000000001,19.668,32.861999999999995,26.668000000000003,T1042
28,29,MUFOLD,T1042QA081_2,12.802999999999999,10.495,18.766,17.834,T1042
29,30,angleQA,T1042QA391_2,12.823,21.230999999999998,34.496,28.445,T1042
30,31,ProQ3D,T1042QA339_2,12.835,10.258,19.116,17.407,T1042
31,32,CAO-QA1,T1042QA217_2,13.144,9.982999999999999,19.326,15.665999999999999,T1042
32,33,SASHAN,T1042QA144_2,13.198,9.011000000000001,16.874000000000002,15.780999999999999,T1042
33,34,KUHHAN,T1042QA104_2,13.198,9.011000000000001,16.874000000000002,15.780999999999999,T1042
34,35,MUfoldQA_X,T1042QA248_2,13.275,23.384,36.655,30.456,T1042
35,36,ProQ4,T1042QA309_2,13.289000000000001,17.301,30.133000000000003,24.570999999999998,T1042
36,37,QMEANDisCo,T1042QA280_2,13.419,10.468,19.101,17.680999999999997,T1042
37,38,MESHI_EMA,T1042QA112_2,14.056,16.266,26.764,23.255,T1042
38,39,GraphQA,T1042QA210_2,14.058,20.999000000000002,31.410999999999998,27.589000000000002,T1042
39,40,ModFOLD8_rank,T1042QA120_2,14.133,9.887,16.63,16.712,T1042
40,41,MULTICOM-DEEP,T1042QA252_2,14.171,10.035,16.873,16.564,T1042
41,42,BAKER-ROSETTASERVER,T1042QA209_2,15.254000000000001,6.005,11.091,11.26,T1042
42,43,3DCNN_prof,T1042QA074_2,15.294,26.896,40.167,33.968,T1042
43,44,BAKER-experimental,T1042QA403_2,16.776,5.917999999999999,9.329,9.945,T1042
44,45,Kiharalab_Z_Server,T1042QA364_2,16.953,14.463,20.607,21.186999999999998,T1042
45,46,Kiharalab,T1042QA071_2,16.953,14.463,20.607,21.186999999999998,T1042
46,47,graph-sh,T1042QA247_2,17.752,9.488,9.486,15.665,T1042
47,48,MULTICOM-DIST,T1042QA319_2,19.185,9.728,8.318,15.402000000000001,T1042
48,49,tFold-CaT,T1042QA183_2,19.342,9.325,7.345,15.21,T1042
49,50,VoroMQA-stout,T1042QA000_2,19.468,9.042,7.3,14.734000000000002,T1042
50,51,VoroCNN-GDT,T1042QA153_2,20.059,8.462,5.995,13.003,T1042
51,52,VoroCNN,T1042QA313_2,20.515,9.264,5.864,14.333,T1042
52,53,VoroCNN-GEMME,T1042QA406_2,20.515,9.264,5.864,14.333,T1042
53,54,Ornate,T1042QA346_2,20.546999999999997,9.49,5.7139999999999995,14.905,T1042
54,55,MASS,T1042QA317_2,21.131999999999998,11.332,8.047,17.090999999999998,T1042
55,56,Bhattacharya-QDeepU,T1042QA199_2,21.212,32.828,46.088,39.889,T1042
56,57,ProQ2,T1042QA067_2,21.389,10.267999999999999,6.962999999999999,12.594000000000001,T1042
57,58,CAO-SERVER,T1042QA305_2,22.463,13.184000000000001,9.062999999999999,18.471,T1042
58,59,VoroMQA-dark,T1042QA002_2,23.456999999999997,11.498,4.211,15.039000000000001,T1042
59,60,bioinsilico_sbi,T1042QA196_2,24.139,13.48,9.351,13.380999999999998,T1042
60,61,EDN,T1042QA203_2,24.156999999999996,13.435,9.224,10.972000000000001,T1042
61,62,DIZ,T1042QA325_2,24.163,12.434000000000001,4.867,16.525,T1042
62,63,LAW,T1042QA138_2,28.083000000000002,16.063,6.346,17.33,T1042
63,64,bioinsilico_sbi_PAIR,T1042QA185_2,36.113,25.264,14.97,19.408,T1042
64,65,tFold-IDT,T1042QA351_2,37.489000000000004,25.421999999999997,12.314,18.715,T1042
65,66,Jones-UCL,T1042QA304_2,56.466,44.398999999999994,31.129,37.327,T1042
66,67,ropius0,T1042QA254_2,60.11,48.044,34.773,40.971000000000004,T1042
0,1,Bhattacharya-Server,T1043QA149_2,2.99,9.516,25.131,5.563,T1043
1,2,Wallner,T1043QA379_2,3.825,7.367999999999999,22.739,7.434,T1043
2,3,P3De,T1043QA257_2,4.171,6.928999999999999,22.156999999999996,7.728,T1043
3,4,DAVIS-EMAconsensusAL,T1043QA263_2,5.027,5.584,20.881999999999998,8.882,T1043
4,5,MUfoldQA_X,T1043QA248_2,5.653,4.755,19.919,9.512,T1043
5,6,ModFOLD8,T1043QA167_2,5.664,4.813,19.781,9.508,T1043
6,7,MESHI,T1043QA032_2,6.2010000000000005,5.452000000000001,19.682000000000002,10.03,T1043
7,8,DAVIS-EMAconsensus,T1043QA433_2,6.303999999999999,4.638,19.409000000000002,10.161,T1043
8,9,MESHI_consensus,T1043QA214_2,6.4479999999999995,5.23,19.447,10.274000000000001,T1043
9,10,Yang-Server,T1043QA140_2,6.667000000000001,7.978,19.917,10.395,T1043
10,11,ModFOLD8_cor,T1043QA265_2,6.8389999999999995,4.044,18.474,10.708,T1043
